script	type	refs	value
scripts\cp_mp\utility\weapon_utility.gsc	0	1	disconnect
scripts\cp_mp\utility\weapon_utility.gsc	0	1	giveAndFireOffhandReliable() requires a weapon object
scripts\cp_mp\utility\weapon_utility.gsc	0	3	giveAndFireOffhandReliableFailed
scripts\cp_mp\utility\weapon_utility.gsc	0	3	race_start
scripts\cp_mp\utility\weapon_utility.gsc	0	3	race_end
scripts\cp_mp\utility\weapon_utility.gsc	0	1	giveAndFireOffhandReliableSucceeded
scripts\cp_mp\utility\weapon_utility.gsc	0	1	offhand_fired
scripts\cp_mp\utility\weapon_utility.gsc	0	2	clearTargetLockedOntoByProjectile
scripts\cp_mp\utility\weapon_utility.gsc	0	1	weapon_melee2
scripts\cp_mp\utility\weapon_utility.gsc	0	1	weapon_pistol
scripts\cp_mp\utility\weapon_utility.gsc	0	1	unscaled
scripts\cp_mp\utility\weapon_utility.gsc	0	1	tag_flash
scripts\cp_mp\utility\weapon_utility.gsc	0	1	PhysicsLaunchServerItem
scripts\cp_mp\utility\weapon_utility.gsc	0	1	item.classname = 
scripts\cp_mp\utility\weapon_utility.gsc	0	1	launchOrigin   = 
scripts\cp_mp\utility\weapon_utility.gsc	0	1	launchVelocity = 
scripts\cp_mp\utility\weapon_utility.gsc	0	4	none
scripts\cp_mp\utility\weapon_utility.gsc	0	2	model_only
scripts\cp_mp\utility\weapon_utility.gsc	0	1	_
scripts\cp_mp\utility\weapon_utility.gsc	0	1	la
scripts\cp_mp\utility\weapon_utility.gsc	0	2	riotshield
scripts\cp_mp\utility\weapon_utility.gsc	0	1	iw9_me_riotshield_mp
scripts\cp_mp\utility\weapon_utility.gsc	0	1	iw9_la_juliet_mp
scripts\cp_mp\utility\weapon_utility.gsc	0	1	iw9_la_gromeo_mp
scripts\cp_mp\utility\weapon_utility.gsc	0	2	iw9_me_sword01_mp
scripts\cp_mp\utility\weapon_utility.gsc	0	1	iw9_me_knife
scripts\cp_mp\utility\weapon_utility.gsc	0	1	jup_jp23_me_knife
scripts\cp_mp\utility\weapon_utility.gsc	0	1	iw9_me_knife_mp
scripts\cp_mp\utility\weapon_utility.gsc	0	1	iw9_knifestab_mp
scripts\cp_mp\utility\weapon_utility.gsc	0	2	saveToggleScopeStates
scripts\cp_mp\utility\weapon_utility.gsc	0	8	weapons
scripts\cp_mp\utility\weapon_utility.gsc	0	2	saveAltStates
scripts\cp_mp\utility\weapon_utility.gsc	0	2	updateSavedAltState
scripts\cp_mp\utility\weapon_utility.gsc	0	2	updateToggleScopeState
scripts\cp_mp\utility\weapon_utility.gsc	0	4	
scripts\cp_mp\utility\weapon_utility.gsc	0	1	 EXPL_DIST: 
scripts\cp_mp\utility\weapon_utility.gsc	0	1	 DIST:
scripts\cp_mp\utility\weapon_utility.gsc	0	2	 ArmorDmg: 
scripts\cp_mp\utility\weapon_utility.gsc	0	1	 HelmetDmg: 
scripts\cp_mp\utility\weapon_utility.gsc	0	1	Plyr-
scripts\cp_mp\utility\weapon_utility.gsc	0	1	AI-
scripts\cp_mp\utility\weapon_utility.gsc	0	1	DMG:
scripts\cp_mp\utility\weapon_utility.gsc	0	1	 LOC:
scripts\cp_mp\utility\weapon_utility.gsc	0	1	 HEALTH: 
scripts\cp_mp\utility\weapon_utility.gsc	0	1	/
scripts\cp_mp\utility\weapon_utility.gsc	0	1	ai_
scripts\cp_mp\utility\weapon_utility.gsc	0	1	removeWeaponParent_
scripts\cp_mp\utility\weapon_utility.gsc	0	1	sword01
scripts\cp_mp\utility\weapon_utility.gsc	0	1	kamas
scripts\cp_mp\utility\weapon_utility.gsc	0	1	pickaxe
scripts\cp_mp\utility\weapon_utility.gsc	0	1	lHandWeap
scripts\cp_mp\utility\weapon_utility.gsc	0	1	rHandWeap
scripts\cp_mp\utility\weapon_utility.gsc	0	1	death_or_disconnect
scripts\cp_mp\utility\weapon_utility.gsc	0	1	game_ended
scripts\common\vehicle_aianim.gsc	0	1	death_or_disconnect
scripts\common\vehicle_aianim.gsc	0	1	Tried to make guys enter a spawner
scripts\common\vehicle_aianim.gsc	0	1	ai can't ride two vehicles at the same time
scripts\common\vehicle_aianim.gsc	0	5	script_model
scripts\common\vehicle_aianim.gsc	0	6	weapon_
scripts\common\vehicle_aianim.gsc	0	1	guy_entered
scripts\common\vehicle_aianim.gsc	0	7	loaded
scripts\common\vehicle_aianim.gsc	0	7	unloaded
scripts\common\vehicle_aianim.gsc	0	1	ai_wait_go
scripts\common\vehicle_aianim.gsc	0	34	death
scripts\common\vehicle_aianim.gsc	0	4	jumping_out
scripts\common\vehicle_aianim.gsc	0	2	damage
scripts\common\vehicle_aianim.gsc	0	3	anim_dropallaiweapons
scripts\common\vehicle_aianim.gsc	0	1	script_vehicle
scripts\common\vehicle_aianim.gsc	0	1	tried to load a vehicle with dead guy, check your AI count to assure spawnability of ai's
scripts\common\vehicle_aianim.gsc	0	1	script sent too many ai to vehicle( max is: 
scripts\common\vehicle_aianim.gsc	0	1	 )
scripts\common\vehicle_aianim.gsc	0	5	stop_loading
scripts\common\vehicle_aianim.gsc	0	6	enteredvehicle
scripts\common\vehicle_aianim.gsc	0	1	long_death
scripts\common\vehicle_aianim.gsc	0	3	unload
scripts\common\vehicle_aianim.gsc	0	1	magic_bullet_shield guy told to god mode drive a vehicle, you should simply load_ai without the god function for this guy
scripts\common\vehicle_aianim.gsc	0	1	stop_going_to_node
scripts\common\vehicle_aianim.gsc	0	1	goal
scripts\common\vehicle_aianim.gsc	0	1	boarding_vehicle
scripts\common\vehicle_aianim.gsc	0	1	vehicle_anim_flag
scripts\common\vehicle_aianim.gsc	0	1	driver dead
scripts\common\vehicle_aianim.gsc	0	1	reached_wait_speed
scripts\common\vehicle_aianim.gsc	0	2	spawner_makerealai
scripts\common\vehicle_aianim.gsc	0	1	Rider's vehicle position is not defined
scripts\common\vehicle_aianim.gsc	0	3	idle
scripts\common\vehicle_aianim.gsc	0	7	newanim
scripts\common\vehicle_aianim.gsc	0	1	gotime
scripts\common\vehicle_aianim.gsc	0	4	default
scripts\common\vehicle_aianim.gsc	0	5	jumpedout
scripts\common\vehicle_aianim.gsc	0	2	unloading
scripts\common\vehicle_aianim.gsc	0	1	j_rope_1
scripts\common\vehicle_aianim.gsc	0	1	getoutrigidle
scripts\common\vehicle_aianim.gsc	0	3	fastrope_anim
scripts\common\vehicle_aianim.gsc	0	3	getoutrigfall
scripts\common\vehicle_aianim.gsc	0	2	position
scripts\common\vehicle_aianim.gsc	0	2	getoutrig_disable_abort
scripts\common\vehicle_aianim.gsc	0	2	end_getoutrig_abort_while_deploying
scripts\common\vehicle_aianim.gsc	0	2	crashed_while_deploying
scripts\common\vehicle_aianim.gsc	0	1	mi17
scripts\common\vehicle_aianim.gsc	0	6	animscripted
scripts\common\vehicle_aianim.gsc	0	2	nogravity
scripts\common\vehicle_aianim.gsc	0	1	dont_clear_anim
scripts\common\vehicle_aianim.gsc	0	1	vehicle_door_anim
scripts\common\vehicle_aianim.gsc	0	2	playloopsound_on_entity
scripts\common\vehicle_aianim.gsc	0	3	playsound_on_entity
scripts\common\vehicle_aianim.gsc	0	1	combat_run
scripts\common\vehicle_aianim.gsc	0	1	combat
scripts\common\vehicle_aianim.gsc	0	1	Guy is assigned to setup helicopter exit rope, but is missing a fastroperig.
scripts\common\vehicle_aianim.gsc	0	1	landed
scripts\common\vehicle_aianim.gsc	0	1	J_Wrist_RI
scripts\common\vehicle_aianim.gsc	0	2	playsound_on_tag
scripts\common\vehicle_aianim.gsc	0	2	playloopsound_on_tag
scripts\common\vehicle_aianim.gsc	0	2	hoverunload_done
scripts\common\vehicle_aianim.gsc	0	2	crouch
scripts\common\vehicle_aianim.gsc	0	1	anim_updateanimpose
scripts\common\vehicle_aianim.gsc	0	1	prone
scripts\common\vehicle_aianim.gsc	0	2	stand
scripts\common\vehicle_aianim.gsc	0	1	pushplayerchanged
scripts\common\vehicle_aianim.gsc	0	1	delete_after_unload
scripts\common\vehicle_aianim.gsc	0	2	movedone
scripts\common\vehicle_aianim.gsc	0	3	animontag_thread
scripts\common\vehicle_aianim.gsc	0	1	tag_origin
scripts\common\vehicle_aianim.gsc	0	1	asm_animcustom
scripts\common\vehicle_aianim.gsc	0	2	dropship_land
scripts\common\vehicle_aianim.gsc	0	3	anim_on_tag_done
scripts\common\vehicle_aianim.gsc	0	1	face angle 3d
scripts\common\vehicle_aianim.gsc	0	1	face angle
scripts\common\vehicle_aianim.gsc	0	1	zonly_physics
scripts\common\vehicle_aianim.gsc	0	1	ai_has_color
scripts\common\vehicle_aianim.gsc	0	3	targetname
scripts\common\vehicle_aianim.gsc	0	1	info_volume
scripts\common\vehicle_aianim.gsc	0	1	animontagdone
scripts\common\vehicle_aianim.gsc	0	1	forward
scripts\common\vehicle_aianim.gsc	0	1	right
scripts\common\vehicle_aianim.gsc	0	1	up
scripts\common\vehicle_aianim.gsc	0	2	end
scripts\common\vehicle_aianim.gsc	0	1	generic_death_falling
scripts\common\vehicle_aianim.gsc	0	2	fastrope_fall
scripts\common\vehicle_aianim.gsc	0	1	start_ragdoll
scripts\common\vehicle_aianim.gsc	0	1	rope_death
scripts\common\vehicle_aianim.gsc	0	3	tag_weapon_right
scripts\common\vehicle_aianim.gsc	0	1	anim_donotetracks
scripts\common\vehicle_aianim.gsc	0	2	movetospot
scripts\common\vehicle_aianim.gsc	0	1	Illegal starting position
scripts\common\vehicle_aianim.gsc	0	1	No vehicle (linked vehicles like cargo) positions were found.
scripts\common\vehicle_aianim.gsc	0	1	All spots on this vehicle were used up, too many AI trying to ride.
scripts\common\vehicle_aianim.gsc	0	1	guy_man_turret_stop
scripts\common\vehicle_aianim.gsc	0	1	setturretignoregoals
scripts\common\vehicle_aianim.gsc	0	1	deathanim
scripts\common\vehicle_aianim.gsc	0	1	0
scripts\common\vehicle_aianim.gsc	0	1	makefakeai
scripts\common\vehicle_aianim.gsc	0	1	stable_for_unlink
scripts\common\vehicle_lights.gsc	0	2	 
scripts\common\vehicle_lights.gsc	0	2	new_lights_delayfxforframe
scripts\common\vehicle_lights.gsc	0	2	lights_off
scripts\common\vehicle_lights.gsc	0	2	all
scripts\common\vehicle_lights.gsc	0	1	lights not defined for this vehicle( see console
scripts\common\vehicle_lights.gsc	0	1	off
scripts\common\vehicle_lights.gsc	0	1	death
scripts\common\vehicle_lights.gsc	0	2	
scripts\common\vehicle_lights.gsc	0	1	brakelights
scripts\common\vehicle_lights.gsc	0	1	brake
scripts\common\vehicle_lights.gsc	0	1	daylights
scripts\common\vehicle_lights.gsc	0	1	day
scripts\common\vehicle_lights.gsc	0	1	on
scripts\vehicle\vehicle_common.gsc	0	1	failedentervehicle
scripts\vehicle\vehicle_common.gsc	0	4	long_death
scripts\vehicle\vehicle_common.gsc	0	4	death
scripts\vehicle\vehicle_common.gsc	0	2	entervehicle
scripts\vehicle\vehicle_common.gsc	0	1	
scripts\vehicle\vehicle_common.gsc	0	2	::
scripts\vehicle\vehicle_common.gsc	0	1	stop_loading
script_1f9ffc0b79384330	0	1	Need at least one dialogue wheel option
script_1f9ffc0b79384330	0	1	Cannot have more than 4 dialogue wheel options
script_1f9ffc0b79384330	0	5	none
script_1f9ffc0b79384330	0	1	ui_dialogue_prompts_option_a
script_1f9ffc0b79384330	0	1	ui_dialogue_prompts_option_b
script_1f9ffc0b79384330	0	1	ui_dialogue_prompts_option_c
script_1f9ffc0b79384330	0	1	ui_dialogue_prompts_option_d
script_1f9ffc0b79384330	0	1	ui_dialogue_prompts_duration
script_1f9ffc0b79384330	0	1	Position must be 0-3
script_1f9ffc0b79384330	0	1	ui_dialogue_prompts_option_
script_1f9ffc0b79384330	0	1	a
script_1f9ffc0b79384330	0	1	b
script_1f9ffc0b79384330	0	1	c
script_1f9ffc0b79384330	0	1	d
script_1f9ffc0b79384330	0	2	ui_dialogue_prompts_active
script_1f9ffc0b79384330	0	6	ui_prompt_hold_progress
script_1f9ffc0b79384330	0	22	dialogue_wheel
script_1f9ffc0b79384330	0	1	action_slot_weapon
script_1f9ffc0b79384330	0	2	nvg
script_1f9ffc0b79384330	0	1	+usereload
script_1f9ffc0b79384330	0	1	+reload
script_1f9ffc0b79384330	0	1	+frag
script_1f9ffc0b79384330	0	1	+smoke
script_1f9ffc0b79384330	0	1	+melee
script_1f9ffc0b79384330	0	1	+melee_zoom
script_1f9ffc0b79384330	0	1	+sprint
script_1f9ffc0b79384330	0	1	+sprint_zoom
script_1f9ffc0b79384330	0	1	+breath_sprint
script_1f9ffc0b79384330	0	1	+attack
script_1f9ffc0b79384330	0	1	+attack_akimbo_accessible
script_1f9ffc0b79384330	0	1	+toggleads_throw
script_1f9ffc0b79384330	0	1	+speed_throw
script_1f9ffc0b79384330	0	1	+ads_akimbo_accessible
script_1f9ffc0b79384330	0	1	+stance
script_1f9ffc0b79384330	0	1	+togglecrouch
script_1f9ffc0b79384330	0	1	+movedown
script_1f9ffc0b79384330	0	1	+gostand
script_1f9ffc0b79384330	0	1	+stanceup
script_1f9ffc0b79384330	0	1	+weapnext
script_1f9ffc0b79384330	0	1	+weapprev
script_1f9ffc0b79384330	0	1	selectweapon1
script_1f9ffc0b79384330	0	1	selectweapon2
script_1f9ffc0b79384330	0	1	selectweapon3
script_1f9ffc0b79384330	0	2	+actionslot 1
script_1f9ffc0b79384330	0	2	+actionslot 2
script_1f9ffc0b79384330	0	2	+actionslot 3
script_1f9ffc0b79384330	0	2	+actionslot 4
script_1f9ffc0b79384330	0	2	armor
script_1f9ffc0b79384330	0	1	nightvision
script_1f9ffc0b79384330	0	1	usability
script_1f9ffc0b79384330	0	1	reload
script_1f9ffc0b79384330	0	1	offhand_primary_weapons
script_1f9ffc0b79384330	0	1	offhand_secondary_weapons
script_1f9ffc0b79384330	0	1	melee
script_1f9ffc0b79384330	0	1	sprint
script_1f9ffc0b79384330	0	1	supersprint
script_1f9ffc0b79384330	0	1	fire
script_1f9ffc0b79384330	0	1	ads
script_1f9ffc0b79384330	0	2	crouch
script_1f9ffc0b79384330	0	2	prone
script_1f9ffc0b79384330	0	2	stand
script_1f9ffc0b79384330	0	1	weapon_switch
script_1f9ffc0b79384330	0	1	silent
script_1f9ffc0b79384330	0	5	ui_dialogue_prompts_choice
script_1f9ffc0b79384330	0	1	No associated function for response 
script_1f9ffc0b79384330	0	2	silence
script_1f9ffc0b79384330	0	2	attack
script_1f9ffc0b79384330	0	1	No associated node for response 
script_1f9ffc0b79384330	0	4	
script_1f9ffc0b79384330	0	1	DPAD_LEFT
script_1f9ffc0b79384330	0	1	1
script_1f9ffc0b79384330	0	1	DPAD_RIGHT
script_1f9ffc0b79384330	0	1	2
script_1f9ffc0b79384330	0	1	DPAD_UP
script_1f9ffc0b79384330	0	1	3
script_1f9ffc0b79384330	0	1	DPAD_DOWN
script_1f9ffc0b79384330	0	1	4
script_1f9ffc0b79384330	0	1	death
script_1f9ffc0b79384330	0	3	option1
script_1f9ffc0b79384330	0	1	killstreak3
script_1f9ffc0b79384330	0	3	option2
script_1f9ffc0b79384330	0	1	killstreak1
script_1f9ffc0b79384330	0	3	option3
script_1f9ffc0b79384330	0	1	killstreak2
script_1f9ffc0b79384330	0	3	option4
script_1f9ffc0b79384330	0	1	killstreak4
script_208cdd0d907792fb	0	3	default
script_208cdd0d907792fb	0	1	Updating 
script_208cdd0d907792fb	0	1	 in queue 
script_208cdd0d907792fb	0	1	 while it is the currently active queue item
script_208cdd0d907792fb	0	9	_removed
script_208cdd0d907792fb	0	1	death
script_208cdd0d907792fb	0	1	entitydeleted
script_208cdd0d907792fb	0	7	_interrupted
script_208cdd0d907792fb	0	3	_done
script_208cdd0d907792fb	0	6	_break
script_208cdd0d907792fb	0	1	timeout
scripts\cp_mp\utility\player_utility.gsc	0	2	crouch
scripts\cp_mp\utility\player_utility.gsc	0	2	prone
scripts\cp_mp\utility\player_utility.gsc	0	2	setUsingRemote
scripts\cp_mp\utility\player_utility.gsc	0	12	player
scripts\cp_mp\utility\player_utility.gsc	0	2	clearUsingRemote
scripts\cp_mp\utility\player_utility.gsc	0	2	isOOB
scripts\cp_mp\utility\player_utility.gsc	0	1	Team based modes should have .team on all players and agents.
scripts\cp_mp\utility\player_utility.gsc	0	2	freezeControls
scripts\cp_mp\utility\player_utility.gsc	0	2	freezeControlsDebug
scripts\cp_mp\utility\player_utility.gsc	0	2	freezeLookControls
scripts\cp_mp\utility\player_utility.gsc	0	2	watch_thermal_input_change
scripts\cp_mp\utility\player_utility.gsc	0	4	disconnect
scripts\cp_mp\utility\player_utility.gsc	0	2	switch_thermal_mode
scripts\cp_mp\utility\player_utility.gsc	0	3	thermal_handling_ended
scripts\cp_mp\utility\player_utility.gsc	0	2	input_type_changed
scripts\cp_mp\utility\player_utility.gsc	0	1	+stance
scripts\cp_mp\utility\player_utility.gsc	0	1	+gostand
scripts\cp_mp\utility\player_utility.gsc	0	1	nightvision
scripts\cp_mp\utility\player_utility.gsc	0	1	disableDemeanorSafe called more times than enableDemeanorSafe.
scripts\cp_mp\utility\player_utility.gsc	0	3	safe
scripts\cp_mp\utility\player_utility.gsc	0	2	death_or_disconnect
scripts\cp_mp\utility\player_utility.gsc	0	2	forceDemeanorSafeInteral
scripts\cp_mp\utility\player_utility.gsc	0	1	sprint
scripts\cp_mp\utility\player_utility.gsc	0	2	forceDemeanor
scripts\cp_mp\utility\player_utility.gsc	0	1	iw8_ges_demeanor_safe
scripts\cp_mp\utility\player_utility.gsc	0	1	normal
scripts\cp_mp\utility\player_utility.gsc	0	1	none
scripts\cp_mp\utility\player_utility.gsc	0	1	index
scripts\cp_mp\utility\player_utility.gsc	0	1	addToDismembermentList called before initDismembermentList.
scripts\cp_mp\utility\player_utility.gsc	0	1	removeFromDismembermentList called before initDismembermentList.
scripts\cp_mp\utility\player_utility.gsc	0	1	PlayerHide(): 
scripts\cp_mp\utility\player_utility.gsc	0	1	_playerShow called when player is not hidden.
scripts\cp_mp\utility\player_utility.gsc	0	1	PlayerShow(): 
scripts\cp_mp\utility\player_utility.gsc	0	2	hasPerk
scripts\cp_mp\utility\player_utility.gsc	0	2	perk
scripts\cp_mp\utility\player_utility.gsc	0	1	female
scripts\cp_mp\utility\player_utility.gsc	0	1	game_ended
scripts\cp_mp\utility\player_utility.gsc	0	1	spawned
scripts\cp_mp\utility\player_utility.gsc	0	1	abort_killcam
scripts\cp_mp\utility\player_utility.gsc	0	1	killcam_canceled
scripts\cp_mp\utility\player_utility.gsc	0	1	killcam_ended
scripts\cp_mp\utility\player_utility.gsc	0	1	script_model
scripts\cp_mp\utility\player_utility.gsc	0	2	tag_origin
scripts\cp_mp\utility\player_utility.gsc	0	1	Undefined deathPos for death ragdoll 3rd person camera.
scripts\cp_mp\utility\player_utility.gsc	0	1	fraction
scripts\cp_mp\utility\player_utility.gsc	0	2	position
scripts\cp_mp\utility\player_utility.gsc	0	1	playing
scripts\cp_mp\utility\player_utility.gsc	0	2	dead
scripts\cp_mp\utility\player_utility.gsc	0	3	spectator
scripts\cp_mp\utility\player_utility.gsc	0	1	intermission
scripts\cp_mp\utility\player_utility.gsc	0	3	playing_but_spectating
scripts\cp_mp\utility\player_utility.gsc	0	1	player::updateSessionState() didn't not update because we are in liveRagdoll
scripts\cp_mp\utility\player_utility.gsc	0	3	
scripts\cp_mp\utility\player_utility.gsc	0	1	hud_status_dogtag
scripts\cp_mp\utility\player_utility.gsc	0	2	hud_status_revive_or
scripts\cp_mp\utility\player_utility.gsc	0	1	hud_status_revive_wh
scripts\cp_mp\utility\player_utility.gsc	0	2	hud_status_dead
scripts\cp_mp\utility\player_utility.gsc	0	1	ui_session_state
scripts\cp_mp\utility\player_utility.gsc	0	1	player::updateSessionState() 
scripts\cp_mp\utility\player_utility.gsc	0	2	reset_killcam_player
scripts\cp_mp\utility\player_utility.gsc	0	1	physicsquery_all
scripts\cp_mp\utility\player_utility.gsc	0	1	physicscontents_characterproxy
scripts\cp_mp\utility\player_utility.gsc	0	2	entity
scripts\cp_mp\utility\player_utility.gsc	0	2	hittype
scripts\cp_mp\utility\player_utility.gsc	0	1	hittype_none
scripts\cp_mp\utility\player_utility.gsc	0	3	ui_hide_hud
scripts\cp_mp\utility\player_utility.gsc	0	1	hideHudDisable called when hud is not hidden.
scripts\common\createfx.gsc	0	24	type
scripts\common\createfx.gsc	0	14	fxid
scripts\common\createfx.gsc	0	19	angles
scripts\common\createfx.gsc	0	26	origin
scripts\common\createfx.gsc	0	6	soundfx
scripts\common\createfx.gsc	0	5	No FX
scripts\common\createfx.gsc	0	6	nil
scripts\common\createfx.gsc	0	8	soundalias
scripts\common\createfx.gsc	0	2	server_culled
scripts\common\createfx.gsc	0	2	1
scripts\common\createfx.gsc	0	6	soundfx_interval
scripts\common\createfx.gsc	0	1	delay_min
scripts\common\createfx.gsc	0	1	delay_max
scripts\common\createfx.gsc	0	14	exploder
scripts\common\createfx.gsc	0	3	normal
scripts\common\createfx.gsc	0	1	exploder_type
scripts\common\createfx.gsc	0	2	loopsound
scripts\common\createfx.gsc	0	3	flag
scripts\common\createfx.gsc	0	3	delay
scripts\common\createfx.gsc	0	1	reactive_radius
scripts\common\createfx.gsc	0	10	reactive_fx
scripts\common\createfx.gsc	0	1	up
scripts\common\createfx.gsc	0	1	forward
scripts\common\createfx.gsc	0	1	black
scripts\common\createfx.gsc	0	4	script_origin
scripts\common\createfx.gsc	0	1	vfx/core/expl/grenadeexp_default
scripts\common\createfx.gsc	0	1	iw9_frag_grenade_expl_trans
scripts\common\createfx.gsc	0	1	axis_guide_createfx_rot
scripts\common\createfx.gsc	0	1	axis_guide_createfx
scripts\common\createfx.gsc	0	2	createfx_saving
scripts\common\createfx.gsc	0	2	createfx_started
scripts\common\createfx.gsc	0	1	createfx_common_done
scripts\common\createfx.gsc	0	3	escape
scripts\common\createfx.gsc	0	3	BUTTON_LSHLDR
scripts\common\createfx.gsc	0	3	BUTTON_RSHLDR
scripts\common\createfx.gsc	0	4	mouse1
scripts\common\createfx.gsc	0	5	lctrl
scripts\common\createfx.gsc	0	5	rctrl
scripts\common\createfx.gsc	0	8	selected
scripts\common\createfx.gsc	0	5	loopfx
scripts\common\createfx.gsc	0	8	highlighted
scripts\common\createfx.gsc	0	8	default
scripts\common\createfx.gsc	0	6	oneshotfx
scripts\common\createfx.gsc	0	3	rainfx
scripts\common\createfx.gsc	0	8	
scripts\common\createfx.gsc	0	1	ui_hide_hud
scripts\common\createfx.gsc	0	2	0
scripts\common\createfx.gsc	0	3	none
scripts\common\createfx.gsc	0	4	rshift
scripts\common\createfx.gsc	0	4	lshift
